"id","open_date","name","location","lat","lon","threat","tags","commodity","measure_skim","measure_shore","measure_bio","measure_disperse","measure_burn","max_ptl_release_gallons","posts","description"
7734,"2007-12-14","ALGO NORTH","Toledo, Ohio",41.6915,-83.4687,"Oil","Collision","DIESEL AND HEAVY FUEL OIL",NA,NA,NA,NA,NA,NA,13,"At approximately 2100 M/V ALGO NORTH collided with a pier at the Toledo Overseas Terminal on the Maumee River in Toledo, Ohio.  A line parted while the vessel was getting underway, one longshoreman was injured.  Initial report is 2500 gallons of diesel and 1/2Ton of heavy fuel oil in the water."
7729,"2007-12-10","Burning Fishing Vessel","Tillamook, OR",45.222,-124.327,"Oil","","DIESEL FUEL",NA,NA,NA,NA,NA,3000,4,"USCG Sector Portland called to report a 64 foot fishing vessel engulfed in flames several nm off Tillamook, OR with 3000 gallons of diesel aboard. Trajectory and weather support were requested."
7720,"2007-12-02","Tug Deschutes","Snake River, WA",46.2477,-118.962,"Oil","Grounding","DIESEL FUEL",NA,NA,NA,NA,NA,6000,5,"USCG Sector Portland called 12/1 at 2 p.m. to report the Tug Deschutes is grounded and taking on water on the Snake River between miles 4 and 5 (near Pasco, about 4 miles from where the Snake River enters the Columbia River).  No significant oil release has occurred at this time.  The vessel is carrying approximately 6000 gallons of diesel fuel.  Sector Portland requested worst-case trajectory and oil fate information in the event of a release. "
7716,"2007-11-22","Tarball Mystery Spill","So Shore Long Island, NY",40.5833,-73.6767,"Oil","","POSSIBLY HEAVY FUEL OIL",NA,1,NA,NA,NA,NA,7,"At appoximately 1100EST, Sector Long Island Sound was notified of tarballs washing ashore on the south shore of Long Island, NY.  Tarballs have been observed from Atlantic Beach to Long Beach, NY (abt. 1 mi.).  Source unknown.  Cleanup crews on-scene."
7709,"2007-11-08","Spirit of Nantucket","Intracoastal Waterway, VA",36.665,-76.0614,"Oil","Grounding","DIESEL FUEL AND HYDRAULIC FLUID",NA,NA,NA,NA,NA,33600,1,"The NOAA SSC was notified by USCG Hampton Roads, VA, that the 207' cruise ship Spirit of Nantucket was aground in the Intracoastal Waterway 3 mi. from the Atlantic Ocean.  The ship is carrying 720 bbl diesel but there have been no breaches in tanks or hull.  However, a 1000' sheen is reported on the water.  Ship is taking on water.  The spill is suspected to have resulted from a hydraulic system casualty as the vessel lost steering and was intentionally grounded to prevent sinking."
7703,"2007-10-26","Sunken Fishing Vessel LA7516EG","Dead Women Pass, Mississippi Delta, LA",29.2552,-89.1155,"Oil","","RED DYED DIESEL, DIESEL FUEL OIL",NA,NA,NA,NA,NA,750,10,"On Friday evening, 26 October 2007, USCG Sector New Orleans notified the regional NOAA Scientific Support Coordinator of a sunken fishing.  The vessel, a 42 foot steel hull shrimper, sank in the Mississippi River Delta region at approximately 1735 hrs with an estimated 750 gallons of red dyed diesel. Diesel was reported to be escaping to the environment. The USCG requested that NOAA provide a trajectory analysis.  This incident is immediately adjacent to the Delta National Wildlife Refuge."
7699,"2007-10-10","T/V Tigani","Delaware River, Paulsboro, NJ",39.8545,-75.2276,"Oil","","BUNKER C FUEL OIL",1,1,NA,NA,NA,3000,18,"At 10:45 EDT on October 10, 2007, an estimated 1,600 gallons of Bunker C fuel oil was spilled into the Delaware River at Paulsboro, NJ. The COTP Philadelphia reported that the cause may have been the result of a cracked scrubber aboard the T/V Tigani.  Booms have been deployed and cleanup is underway. USCG conducted overflights this afternoon. USCG requested trajectory, weather, and tide information from ERD.  "
7693,"2007-09-04","Sweet Dreams","Wrightsville Beach, NC",34.1797,-77.8032,"Oil","Grounding","#2 DIESEL FUEL OIL",NA,NA,NA,NA,NA,375,2,"The sailboat, Sweet Dreams, ran aground in Masonboro Inlet, adjacent to Wrightsville Beach, NC at approximately 2300 hours on 9/3/07.  USCG Wilmington, NC notified NOAA SSC at approximately 0930 hours on 9/4/07. It was reported to the SSC that the vessel sank and broke apart.  Approximately 375 gallons of #2 fuel oil was on board the vessel when she ran aground. Due to warm ocean temperatures in the mid-80's F. and warm air temps in the 90's F, most if not 100% of the fuel oil would be expected to evaporate and dissipate within 24 hours or less from the time of the incident.  Vessel owner hired salvage company to inspect vessel. Salvagers confirmed that fuel tank breached and empty. No reports of product observed in water or on shoreline. "
7672,"2007-07-12","T/V WHITE SEA","Ambrose Channel, New York",40.5483,-74.0217,"Oil","Grounding","#2 DIESEL FUEL OIL",NA,NA,NA,NA,NA,23352000,9,"T/V WHITE SEA carrying 556,000 bbls of #2 diesel fuel ran aground in Ambrose Channel between Coney Island, NY and Sandy Hook, NJ while leaving NY Harbor.  It has been reported that a problem with the steering system caused the vessel to run aground. No oil has been released. On the afternoon of 7/12/07 there was an unsuccessful attempt to remove the vessel from the grounding site using tugs. USCG and RP in process of preparing salvage and lightering plans.  Plan calls for the lightering of 110,000 bbls, expected duration is 10-12 hours. Dive surveys are being planned to ascertain vessel condition and required exit path. Sounding surveys indicate vessel aground along port side from bow to midship. Anticipated refloating schedule would be at high tide, approximately 2000 hourson 7/13. "
7670,"2007-07-06","Grand Isle 47C","Sector Morgan City, LA",28.9845,-90.2167,"Oil","","DIESEL FUEL",NA,NA,NA,NA,NA,900,4,"Received report of 900+ gal discharge of oil from offshore platform into Gulf of Mexico.  Morgan City requesting trajectory to assess whether oil will impact shoreline."
7669,"2007-07-01","T/V Eagle Otome","30nm off Galveston , TX",29.0825,-94.2497,"Oil","Grounding","HEAVY FUEL OIL",NA,NA,NA,NA,NA,NA,4,"The T/V Eagle Otome has grounded about 30 nm SE of the entrance to Galveston Bay. The location of the grounding is 29° 04.92' N by 094° 14.98' W.  The vessel contains 91 metric tons of heavy fuel oil which is about 25,000 gallons. No reported release at this time."
7664,"2007-06-23","M/V Koznitsa","Off Brunswick, Ga",31.0458,-81.2417,"Oil","Grounding","SHIP'S FUEL OIL",NA,NA,NA,NA,NA,NA,12,"M/V Koznitsa , a 600 foot freighter loaded w grain was outbound from Brunswick, Ga and grounded about 5000 ft from the Brunswick seabouy at appx pos 31-2.75N; 081-14.5W between 12 and 1 pm est 6/23/2007. draft is 12M at stern 9 M at the bow. CG reports vsl is hard aground and plan lightering ops to try to float vessel at high tide. Fuel on board is not now known. "
7651,"2007-05-25","Sunken Tug","Chandelier Islands, LA",29.6667,-88.8833,"Oil","","DIESEL FUEL",NA,NA,NA,NA,NA,6000,3,"On the afternoon of 25 May 2007, USCG Sector New Orleans notified the regional NOAA Scientific Support Coordinator of a sunken tug off what was at one time part of the Chandelier Islands.  The tug, identified as the BRET HUNTER, was carrying 6000 gallons of diesel fuel and reported to be slowly leaking.  The small amount of sheen generated was reported to dissipate quickly."
7622,"2007-03-17","M/V Kobe Express grounding","NY",40.57,-74.04,"Oil","Grounding","FUEL OIL",NA,NA,NA,NA,NA,42000,5,"Grounded 700' vessel.  No release."
7615,"2007-02-28","M/V Montrose grounding","Chesapeake Bay, MD",38.6299,-76.4064,"Oil","Grounding","FUEL OIL",NA,NA,NA,NA,NA,NA,21,"Grounded 712' Coal Carrier that was outbound.Unknown amount of fuel oil.Grounded in soft mud.No reported damage, no reported spill.At high tide on Thursday, about 1430 EST, an attempt will be made to pullthe vessel free."
7605,"2007-02-07","F/V Island Charter","Offshore Winyah Bay, SC",33.0836,-78.7178,"Oil","","DIESEL FUEL",NA,NA,NA,NA,NA,150,2,"Fishing Vessel sank 20 NM off Winyah Bay, SC with 150 gallons of diesel fuel onboard"
6156,"2007-02-02","Oil Barge Fire","Mississippi River near Vicksburg, MS",32.156,-91.003,"Oil","","FUEL OIL",NA,1,NA,NA,NA,NA,3,"Approximately 9:00 PM CST an oil barge struck a railroad bridge near Vickburg, MS.  The barge erupted into flames and drifted approximately 12 miles down the Mississippi River from Vicksburg, MS."
6152,"2007-01-16","M/V Tong Cheng","Hawaiian Islands",20.6167,-164.767,"Oil","","#6 FUEL OIL, DIESEL, CARGO: SODIUM TRIPOLYPHOSPHATE, PVC RESIN, STEEL PIPE & REBAR",NA,NA,NA,NA,NA,NA,37,"On January 16, 2007 the 480 foot Chinese freighter M/V Tong Cheng, south of Necker Island, reported to USCG Sector Honolulu that its #2 cargo hold has a 2.5 foot fracture and has been flooded with 21 feet of water.  The vessel is carrying approximately 372 metric tons of #6 fuel oil and 37 metric tons of marine diesel.  The freighter's cargo includes steel pipe and rebar, sodium tripolyphosphate and PVC resin.  The vessel's position at 1200 HST Jan. 16 was approximately 20 deg. 37 minutes North and 164 deg. 46 minutes West.  The vessel is slowly motoring toward Honolulu for USCG marine inspection prior to entering the harbor to make repairs.   "
6141,"2006-12-04","M/V Sea Honesty","Adak,  Bering Sea, AK",54.7781,-174.958,"Oil","","FUEL OIL, WHEAT",NA,NA,NA,NA,NA,NA,4,"USCG contacted NOAA ERD with request for weather and trajectory support for the M/V Sea Honesty which is disabled approximately 100 miles north of Adak Island, AK, in the Aleutians.  The vessel has engine problems and has been directed to proceed to Dutch Harbor where tugs and other assets are standing by. The 169 meter (554 foot) vessel is carrying wheat.  Max speed of vessel is reported to be 4 knots."
6137,"2006-11-07","F/V Medusa","Off St Petersburg, FL",27.1033,-83.6383,"Oil","","DIESEL FUEL",NA,NA,NA,NA,NA,400,1,"Fishing vessel sank offshore."
6132,"2006-10-16","Penn Maritime Barge P-120","Long Island Sound, NY",40.9748,-72.7419,"Oil","","#6 FUEL OIL",NA,NA,NA,NA,NA,1000,14,"A overflow occurred during transfer of #6 oil from the Conoco Phillips Riverhead Terminal to the Barge P-120. The Riverhead Terminal is a platform approximately 1 NM offshore.  Up to 1000 gallons of #6 oil may have been released onto the deck of the barge and into the water.  The incident occurred on Saturday, 10/14 at 2230 local time.  HAZMAT was notified at 1430 on Monday, 10/16.  USCG requested fate and weathering information for the oil stranded on the shoreline near the terminal"
6122,"2006-09-14","M/V Clipper Lasco","Fort Lauderdale, FL",26.1178,-80.0838,"Oil","Grounding","BAUXITE, DIESEL FUEL, HEAVY FUEL OIL",NA,NA,NA,NA,NA,NA,44,"The M/V Clipper Lasco carrying a cargo of bauxite grounded inshore of the anchorage outside Port Everglades at 1245 EST Sept 14, 2006"
6121,"2006-09-08","Conoco Phillips Bayway Refinery","Carteret, NJ",40.63,-74.22,"Oil","Pipeline","#6 FUEL OIL",1,1,NA,NA,NA,3000,12,"On September 6, 2006 an oil spill was discovered at the Conoco Phillips Bayway Refinery, Carteret, New Jersey.  The source was a 6 inch pipeline which hadn't been used in 15 years.  It appears that the pipeline failure was due to corrosion.  USCG and Conoco Phillips estimates that between 2,000-3,000 gallons of residual No. 6 oil spilled into a small freshwater pond that is located on the refinery's property.  The pond is connected to Morris's Mill Creek which is tidal and eventually discharges into the Arthur Kill.  Some oil did flow from the pond into the creek, but it was contained by fence boom, no oil made its way into the Arthur Kill.  "
6113,"2006-08-21","Tank Vessel Solar 1","Guimaras, Philippines",10.7,122.567,"Oil","","HEAVY FUEL OIL",NA,NA,NA,1,NA,528000,59,"On August 11, 2006, the tanker M/T Solar 1 sank offshore of Guimaras Island, near Iliolo, in the central Philippines.  The vessel was carrying an estimated 2 million liters of bunker fuel for a local powerplant.  The vessel is reported to be sunken in 700 meters of water. A substantial but unknown amount of oil has leaked from the vessel, oiling shorelines on Guimaras Island.  The USCG Pacific Strike Team is responding and has requested NOAA HAZMAT support.  "
6108,"2006-08-04","Dredge Barge","Sturgeon Bay, Lake Michigan, WI",44.322,-86.851,"Oil","","DIESEL FUEL",0,NA,NA,NA,NA,10000,5,"The dredge barge ""Courtney"" being towed by the tug ""Carol Ann"" capsized for unknown reasons approximately 20 miles east of Sturgeon Bay in Lake Michigan.  Total capacity of fuels on board the barge is 10,000 gallons - mostly diesel.  Wisconsin and USCG observers (by boat) reported a sheen coming from the boat of 1/3 - 1 mile long."
6103,"2006-07-24","R/R Cougar Ace","North Pacific Ocean, AK",48.13,-174.27,"Oil","","FUEL OIL, GASOLINE",NA,NA,NA,NA,NA,1380000,48,"The ""Cougar Ace"", a 654-foot container ship transporting over 4,800 automobiles from Japan to Vancouver British Columbia Canada, began to take on water for an unknown reason late Sunday about 245 nautical miles southwest of Atka Alaska and started to list to its port side.  The ship was initially reported listing at about 80 degrees from vertical.  The ship has approximately 142,180 gallons of IFO-380 and 34,180 gallons of marine diesel fuel on board, in addition to the oil and gasoline in the autos. On Monday a sheen was reported about two miles in length emanating from the vessel.  The crew of 23 was rescued Monday by U.S. Coast Guard and National Guard helicopters.  One crew member suffered a broken leg before being rescued.After floating around in the N. Pacific Ocean for over a week, a tug from Seattle finally arrived and took the vessel under tow.    The tug was able to successfully tow the vessel to Unalaska Harbor, adjacent to Dutch Harbor, where the vessel was re-ballasted to a normal upright position.     No additional pollution occurred, and the Cougar Ace was towed to Vancouver where the automobiles were all sent to the junk yard.  "
6101,"2006-07-17","Mystery Spill","Savannah River, GA",32.0823,-81.0462,"Oil","","POSSIBLY HEAVY FUEL OIL",1,1,NA,NA,NA,29000,68,"At 0640ET a mystery spill was reported in the Savannah River, seaward of Savannah, GA (near the LNG facility). Sheen an oil cover several miles of river.  An estimate of 8,000 gallons of heavy fuel oil has been reported.  USCG is conducting an assessment."
6092,"2006-06-12","Exxon/Mobil Terminal","Boston, MA",42.3891,-71.0592,"Oil","Pipeline","NUMBER 6 FUEL",1,1,NA,NA,NA,4000,14,"T/B PENN 400 WAS IN THE PROCESS OF TRANSFERRING ASPHALT TO SPRAGUE EVERETT TANKS VIA EXXON MOBIL MTA.  TRANSFER SECURED UPON SHEEN DISCOVERY PENDING FURTHER INVESTIGATION. UPON FURTHER INVESTIGATION, A CRACK WAS DISCOVERED IN A #6 OIL LINE (FROM EXXONMOBIL) WITH PRODUCT LEAKING OUT AT RATE OF APPROXIMATELY 30 - 50 GALLONS/HOUR."
6088,"2006-05-17","M/V SPAR ORION","Port Everglades, FL",26.0928,-80.1112,"Oil","Grounding","HEAVY FUEL OIL",NA,NA,NA,NA,NA,NA,6,"On May 17, 2006, the bulk carrier MV Spar Orion ran aground near Port Everglades, FL.  The cargo is unknown at this time.  The vessel is reported to have 480 MT of a heavy fuel oil. The incident occurred at approximately 0630 hours EST.  The vessel is reported to be aground on a reef one mile off shore of Port Everglades, FL.  The vessels location is 026-07.35N and 080-05.22W. The location of this grounding is similar to that of the FEDERAL PESCADORIS , a cement carrier, grounded around 2004 at the Western edge of the ancorage."
6081,"2006-04-28","Barge Hygrade 42","St Croix, US Virgin Islands",17.7527,-64.706,"Oil","Grounding","DIESEL FUEL",NA,NA,NA,NA,NA,630000,3,"Hygrade 42 Barge, St Croix, USVIFriday, April 28 2006Hovensa Barge Hygrade 42 with tug Grape Tree Bay went aground North of Providence Cay in the WOPA channel.  Product Onboard is 15000 Bbls of diesel fuel."
6070,"2006-03-24","M/V Empress of the North","Columbia River, WA",45.5717,-122.36,"Oil","Grounding","DIESEL FUEL",NA,NA,NA,NA,NA,32000,1,"The Empress of the North, a 360-foot cruise ship operated by the American West Steamboat Co., ran aground on the Columbia River near Washougal, Washington on Friday, March 24 at 10:10 a.m.  All passengers and crew were safely transferrred off the vessel onto the passenger vessel Queen of the West and a barge early Friday evening.  On Saturday, March 25 approximately 20,000 gallons of diesel fuel were removed from the vessel in preparation for re-floating.  The NOAA SSC assisted at the USCG Sector Portland Command Post.  NOAA ORR provided information on likely oil fate, persistence, and movement in the event of a diesel release from the vessel.  "
6067,"2006-03-09","Irving Oil","Chelsea Creek, MA",42.3975,-71.0104,"Oil","","#2 FUEL OIL",NA,NA,NA,NA,NA,22000,11,"A transfer accident resulted in a #2 fuel oil spill into Chelsea Creek at the Irving Oil Terminal in Revere, Mass."
6063,"2006-02-23","F/V Relentless","Half Moon Bay, CA",37.6,-122.933,"Other","","DIESEL FUEL / MAYBE MARINE DEBRIS",NA,NA,NA,NA,NA,NA,2,"The F/V Relentless disappeared on June 21, 2004 and is presumed sunk.  NOAA NMSP has requested advice regarding a search area for the vessel based on the USCG Marine Investigator Report and the USCG Report on the Investigation into the Circumstances Surrounding the Incident."
6058,"2006-02-02","T/V Seabulk Pride","Nikiski, AK",60.6767,-151.403,"Oil","Grounding","HEAVY FUEL OIL",NA,NA,NA,NA,0,4760000,14,"At 5:30 a.m. AST the T/V Seabulk Pride broke free from the dock, due to heavy ice conditions, while loading a heavy fuel oil from the Tesoro Refinery at Nikiski, AK.  The vessel is a 600 ft. long, double bottom tanker.  The vessel has a total of 4,760,364 gallons of various fuel oils on board."
6039,"2006-01-09","F/V Infidel","SSW of Catalina Island, CA",33.2978,-118.317,"Oil","","DIESEL FUEL",NA,NA,NA,NA,NA,800,2,"On the night of January 8, 2006, the fishing vessel F/V Infidel sank. The location is about five miles SSW of Catalina Island, California. The vessel was carrying about 800 gal diesel fuel. It is not know if there is currently a sheen from any spilled fuel. The depth at that location is about 600 fathoms."
1314,"2005-11-21","T/V Sperchious","Bahia de Guayanilla, Puerto Rico",17.9607,-66.7683,"Oil","Grounding","#6 FUEL OIL",NA,NA,NA,NA,NA,13400000,19,"On 11/21/05 at 0730 local time the T/V Sperchious grounded on the south coast of Puerto Rico, outside Bahia de Guayanilla. The vessel is not leaking at this time. The vessel has a cargo of 50K metric tons or 13.4M gallons of #6 fuel oil."
1313,"2005-11-11","FV Bold Contender","Offshore Lincoln City, OR",44.7663,-124.117,"Oil","Adrift","DIESEL FUEL AND HYDRAULIC OIL ",NA,NA,NA,NA,NA,6300,3,"Sector Portland reported that at approximately 1400 Friday November 11 the 60 foot crabbing vessel F/V Bold Contender was floating upside down about 2 nm offshore of Depoe Bay at Cape Foulweather with a potential of 6000 gallons of diesel and 300 gallons of hydraulic oil onboard."
1311,"2005-11-11","TB DBL 152","Offshore, LA",29.2058,-93.468,"Oil","Collision","#6 FUEL OIL, SLURRY OIL",1,0,NA,0,0,5050000,154,"On 11 November 2005, an Integrated Tug/Barge System -ITB DBL 152 and the T/V REBEL- allided with an unknown submerged obstruction approximately 32 miles offshore of the Western Louisiana Coast.  The obstruction, apparently, was a rig owned by Dynegy that had been toppled during Hurricane Rita.  The barge was holed on the starboard bow.  The hole was reported to be 30' x 5' and an estimated 7,200 bbls of #6 oil was lost from #1 Starboard Storage Tank."
1303,"2005-09-02","FV Mr Natural","South of Cape Romano, FL",27.2069,-82.8895,"Oil","Adrift","DIESEL FUEL",NA,NA,NA,NA,NA,4000,3,"Sector Tampa asked for trajectory for the F/V Mr Natural which had been adrift since 26 Aug 30 miles south of Cape Romano.Position of the vessel on 31 Aug at 1950 hrs was 27-17.8N;  082-59.6WVessel had max of 4000 gallons of diesel on board.  NOAA provided some info as to expected drift track of the vessel and trajectory of oil is 4000 gal was released as well as wx forecast. "
1296,"2005-06-27","FV Ocean Tor","Olympic Coast National Marine Sanctuary, WA",48.3133,-125.603,"Oil","","DIESEL FUEL AND HYDRAULIC OIL AND LUBE OIL",NA,NA,NA,NA,NA,4340,5,"Between 1900 and 2300 on 26 July, the Canadian fishing vessel Ocean Tor capsized with four souls on board. Initial Search and Rescue efforts recovered two survivors. The vessel has drifted south from Canadian waters into US waters and is now in the northern extremes of the Olympic Coast National Marine Sanctuary and is drifting south south east. The vessel remains afloat with an estimated 7% of its stern exposed (2 or 3 feet). The maximum oil on board is: 4000gal diesel, 300gal hydraulic fluid, 45gal lube oil."
1276,"2005-03-27","MV Sea Cloud","St. Croix, US Virgin Islands",17.6783,-64.765,"Oil","Grounding","#6 FUEL OIL, DIESEL",NA,NA,NA,NA,NA,NA,5,"The vessel MV Sea Cloud, a 132 foot container ship grounded on coral or hardbottom on the south central coast of St Croix at approximately 0745 local onSaturday 26 March 2005.  CG reported the grounded position is 17-40.7N;064-45.9W. This position is at the Alucroix port channel near the Hovensafacility.  Water depths were reported as 9-4 fathoms, but this is unconfirmed.CG reported they believe the vessel is aground on coral.Fuel on board was initially reported as 500 metric tons of #6 fuel oil.  Thisinformation was later updated to be 180 metric tons of #6 and an unknownquantity of diesel fuel.  The diesel fuel was being transfered to inside tanksfor added security. NOAA provided contingency trajectory information and weather forecasts to the USCG MSD in St Croix.  After lightering the majority of fuel, the vessel was successfully re-floated without incident the morning of March 28 and taken into dock for hull inspection.  There was no significant damage to the hull.NOAA DAC coordiantied with co-trustees to assess damage to the reef grounding site."
1275,"2005-03-24","Cold Springs Harbor Barge","Arthur Kill, NY/NJ",40.5408,-74.2547,"Oil","Collision","#2 FUEL OIL",1,NA,NA,NA,NA,99000,7,"At about 1955 EST the barge Cold Spring Harbor was holed and released approximately 40,000 gallons of #2 fuel oil.  It is reported that a significant amount of the oil has been boomed. The location is in the southern section of Arthur Kill about 2.5 miles from Raritan Bay. This is at Motiva C1 dock in New Jersey. "
1274,"2005-03-22","RTC Barge 380","Elizabeth Port, NJ",40.6366,-74.1966,"Oil","Collision","#2 FUEL OIL",NA,NA,NA,NA,NA,2000,2,"At approximately 8PM Monday, March 21st, an estimated 2000 gallons of #2 fuel oil was lost at Elizabethport Reach in Arthur Kill."
1270,"2005-03-21","Commonwealth Oil Refining Company","Guayanilla Bay, PR",18.0067,-66.7483,"Oil","Pipeline","#6 FUEL OIL",NA,1,NA,NA,NA,294000,4,"At approximately 2330 March 20, 2005 a spill of 6000 to 7000 BBL (250,000-300,000 gallons) of #6 fuel oil was lost from a ruptured pipeline at the Commonwealth Oil Refining Company, Guayanilla Bay, PR. (NRC report 753234).  The oil spill occured during a transfer operation when the pipeline supplying fuel to a vessel apparently ruptured due to corrosion.  The rupture occured 5000 yards inland.  An estimated 50 gallons of oil entered the waterway.  The remainder of the release (7000 Bbls or 294,000 gallons) was mostly contained on land in a containment area of pipes and an adjacent ditch.  USCG D7 requested NOAA develop weather forecast, tide and current predictions, and resources at risk information in the event of a significant release into the waterway.  Recovery operations were effective, and little oil entered the waterway and the oil has remained effectively contained primarily in a land ditch. The only wildlife impacts reported were one egret oiled, but mangrove habitat along the ditch was oiled."
1265,"2005-02-27","Bouchard Tug","Offshore, NJ",39.8333,-73.8333,"Oil","","#2 DIESEL FUEL",NA,NA,NA,NA,NA,110000,4,"It is reported that the tug is on fire, unmanned, and adrift about 8 miles offshore of Barnegat, NJ.  The tug has about 110,000 gallon of diesel fuel onboard and is towing an empty barge. The tug on fire is the Robert Bouchard. It has a fixed CO2 fire suppression system in the engine room and it appears that the fire may be coming under control. The tugs Ralph Bouchard and Frederick  Bouchard are enroute. The plan is for the Ralph to come along side, disconnect the barge and take the  towed barge from the Robert and bring it to Philadelphia. The Frederick will then hook up to the Robert and tow it to NYC. The salvage vessel from Don Jon Marine is due on scene shortly. That vessel will make an assessment of the condition of the Robert and decide if it is safe to tow."
1264,"2005-02-22","T/V Great Lakes","Arthur Kill, NJ",40.6,-74.2,"Oil","Grounding","#2 DIESEL FUEL",NA,NA,NA,NA,NA,2500,1,"At approximately 0500 EST February 22, 2005 the vessel Great Lakes touched bottom and began leaking oil near the west side of Pralls Island, continuing to leak at an unknown rate during its transit to Carteret, New Jersey.  An estimated 2,500 gallons of diesel have been lost."
1247,"2004-12-15","Ievoli Splendor","Houston Ship Channel, TX",29.7182,-95.0277,"Oil","Collision","HEAVY FUEL OIL (IFO 180)",1,1,NA,NA,NA,1680,8,"During the night of 15 December 2004, the chemical tanker IEVOLI SPLENDORcollided with a barge resulting in damage to a tank and spilled some 20 to 40bbls of heavy fuel oil (IFO-180) in the Houston Shipping Channel, closing the channel. The Responsible Party's spill management team proposed that PES-51 spray and wipe technique be applied (chemical cleaning agent). "
1242,"2004-12-08","M/V Selendang Ayu","Unalaska-Aleutian Islands, AK",53.7567,-167.346,"Oil","Grounding","IFO-380 FUEL OIL, MARINE DIESEL AND SMALL AMOUNT OF LUBE OIL",0,1,NA,0,NA,445000,380,"During early December of 2004, a huge storm drove the floundering M/V Selendang Ayu onto the rockly shoals on the west side of Unalaska Island, where the vessel broke in two releasing over 75%  (337,000 gallons) of its total petroleum fuel products of IFO-380 and marine diesel.   Nearly all the oil was driven onto the mostly rocky shorelines of Makushin and Skan Bays.  Within two weeks the bow section had sunk; however, the stern section remained afloat with the balance of the fuel.    From early January, 2005, until mid-February, 2006, a heavy lift helicopter was used to lighter this fuel from the stern section with over 70 round trips to Dutch Harbor, 25 miles away, and using a 2000 gallon steel sling-loaded cube.   Due to the potential for an additional release during this period, skimmers and dispersants (Corexit 9500) were maintained as standby response measures.   Reasonable weather during these operations allowed for reconnaisance SCAT evaluation and some modest manual shoreline cleanup. 2005 winter operations were halted around mid February due to deteoriating weather conditions.        In mid-April, 2005, SCAT and full shoreline cleanup teams returned to Unalaska Island and worked into October, 2005, until again winter weather shut down the operation with only a couple dozen of over one hundred shoreline segments needing further cleaning and/or inspection.   Modest SCAT personnel and shoreline cleanup folks returned in May, 2006, to complete the final shoreline cleanup and inspections.    Manual shoreline cleanup was the dominate technique utilized; however dry mechanical tilling and berm relocation were used quite successfully on the appropriate shorelines.      One of the key peripheral issues involved possible oiling of the commercial sea food harvest that is caught around and processed on Unalaska Island.  Heightened monitorning and inspections resulted in the finding of no oiled fish products.   Another issue was the oiling and tainting of traditional and subsistence food harvested by the Alaska natives who live on the island.   Task forces of federal, state,  local, and industry representatives were established to deal with these issues.            "
1239,"2004-12-03","Jack-Up Rig","South of Terrebonne Bay,LA",28.962,-90.729,"Oil","","DIESEL AND HYDRAULIC FUEL",NA,NA,NA,NA,NA,1500,5,"A lift boat (jack-up barge) collapsed causing a vessel to sink with some diesel and hydraulic oil. A salvage plan was produced to recover the barge, though no apparant oil cleanup was undertaken (nor necessary)."
1241,"2004-12-03","T/V Kristin Poling","East Rockaway Inlet, NY",40.5846,-73.7602,"Oil","Grounding","#2 FUEL OIL",NA,NA,NA,NA,NA,756000,7,"The Tanker Kristen Poling grounded on a sandy bottom just outside East Rockaway Inlet, NY, carrying 18,000 bbls of number 2 Fuel. "
1235,"2004-11-18","M/V Nadine Baker","Green River, KY",37.7381,-87.3467,"Oil","","FUEL OIL #2",1,NA,NA,NA,NA,10000,3,"MSO Louisville contacted the Western River SSC in regards toa vessel that sank on the Green River.   The M/V NADINE BAKER sank in 40 feet ofwater at river mile 28.5 (LDB).  The vessel came torest on its starboard side.  Divers plugged 6 out of 8 vents, the tworemaining vents were underneath the vessel.   The vessel had 10, 000 gallons of fuel oil #2 on board at the time of the sinking.   On scene observers indicate that approximately 500 to 1000gallons of product were released.  Sheens stretched 16 milesdownstream, in some places bank to bank.   There were noindications of wildlife impacts.   Following the vent plugging, nofurther releases were seen.   Boom is in place and around 20 gallons of product has been recovered.  Diversare on scene and plans to salvage the vessel are being considered."
1202,"2004-08-04","Truck Accident","Idaho River, ID",43.91,-116.2,"Oil","","JET FUEL A",1,0,0,NA,0,1000,1,"truck acc; 6K Jet A; into river; notification"
1198,"2004-07-29","M/T Eagle Memphis Collision","Mississippi River, MS",29.9383,-90.0008,"Oil","Collision","HEAVY FUEL OIL",1,1,NA,NA,NA,2100,4,"A collision occurred between the T/B Mr.Craig and the M/T Eagle Memphis in the Mississippi Riverr, near mm 93 (SE of NO). While overtaking the tug, the M/T was hit on her starboard quarter, resultingin a 13ft gash in her #2 starboard fuel tank.  The vessel's Chief Engineerreported that 50 bbls of heavy fuel oil were spilled into the river before theoil was safely transferred. Sheen was observed  from 29d56.3'N 090d 0.05'W to 29d 55.3'N 089d 57.5'W.  Approximately 10 bbls of the sheenended up near shore, mm83, where there was 2000' of boom.  An OSRO cleaned up the oil."
1184,"2004-06-22","Truck Collision Spill","Magee Marsh, OH",41.6061,-83.1663,"Oil","Collision","LUBE AND FUEL",NA,NA,NA,NA,NA,200,3,"clean-up assessment, flush and vacuum products and cut heavily oiled plants"
