"id","open_date","name","location","lat","lon","threat","tags","commodity","measure_skim","measure_shore","measure_bio","measure_disperse","measure_burn","max_ptl_release_gallons","posts","description"
8240,"2010-07-26","Pipeline Failure","Marshall, MI",42.2433,-84.9664,"Oil","Pipeline","CRUDE OIL",1,1,NA,NA,NA,819000,0,"On the morning of July 26, 2010, a failure occurred in a 30-inch diameter pipeline releasing approximately 19,500 barrels of crude oil into a tributary creek of the Kalamazoo River in Marshall, MI. EPA requested weather forecast information to assist with air monitoring. NOAA provided trajectory support to Coast Guard Sector Lake Michigan to determine if/when oil may reach the COTP zone on the Kalamazoo River."
8229,"2010-04-20","Deepwater Horizon -- Florida Commands","Gulf of Mexico",27.5152777777778,-81.5033333333333,"Oil","Wellhead","CRUDE OIL",NA,NA,NA,NA,NA,NA,36,"Florida commands, Deepwater Horizon response. See ""Deepwater Horizon"" incident for summary and stats.The Florida Peninsula Incident Command Post (FPIC) was officially established on02 June 2010.  USCG Sectors St Petersberg,Key West, Miami, and Jacksonville areassigned as branches to the FPIC.  The ICP relocated from the USCG SeventhDistrict to a leased office space in downtown Miami at 1001 Biscayne Bay Drive (AON building) on 5 June. "
8214,"2010-04-03","Mystery Sheen (NRC (36029)","Gulf of Mexico off LA Coast",29.0717,-90.1736,"Oil","","UNKNOWN OIL SLICK",NA,NA,NA,NA,NA,NA,0,"At 1149 hrs on 3 April 2010, the NRC received a report of a small sheen (0.25 miles long and 0.028 gallons) of unknown origin less than 2 miles off the Louisiana Coast south of Bay Champagne (SW of Bay Marchand).  The sheen is near a platform, but the cause is unknown. USCG has requested a trajectory analysis."
8184,"2010-01-23","T/V Eagle Otome-Barge Collision","Port Arthur, TX",29.87,-93.93,"Oil","Collision","CRUDE OIL, H2S",NA,NA,NA,NA,NA,504000,19,"At 0915 on 23JAN2010, NOAA Emergency Response Division was notified by the NWS Weather Forecast Office (WFO)in Lake Charles, LA of a collision between a crude oil tanker (T/V Eagle Otome) and a barge in Port Arthur, TX.  The contents of the barge are not currently known.  USCG informed the NOAA SSC that they suspected H2S had been released.  The tanker was reported to contain crude oil with a capacity of several hundred thousand barrels.  According to local news reports, the collision occurred shortly before 10:00 AM local time.  Local law enforcement informed the WFO that noxious fumes were coming from both vessels and that they have initiated evacuations of residents and workers in and around the Port of Port Arthur. The WFO has produced a dilution contour plume footprint using HYSPLIT.  The Sabine-Neches Ship Channel and Intracoastal Waterway have been closed.  Local Emergency Management will be conducting a helicopter overflight to get photographs and video.  Two NOAA SSC’s are en route.  "
8172,"2010-01-08","West Cote Blanche Bay","St. Mary Parish, LA",29.6878,-91.8006,"Oil","","CRUDE OIL",NA,NA,NA,NA,NA,336,0,"On January 8, 2010, the USCG contacted NOAA's Emergency Response Division with a request for assistance on a facility spill in West Cote Blanche Bay, LA.  An estimated 8 barrels of crude oil was released from a leaking valve. The incident was reportedly caused by freezing temperatures and was discovered at 0820 local time. The valve has been secured but a 500 foot sheen was observed.  USCG has requested trajectory support for the spilled oil."
8153,"2009-11-16","Mystery Slick Observed (NRC 923762)","Gulf of Mexico, Cameron Parish, LA",29.6069,-93.2158,"Oil","","UNK OIL (SHEEN)",NA,NA,NA,NA,NA,NA,3,"On Monday afternoon of November 16, 2009 (1611 hrs local time), the regional NOAA Scientific Support Coordinator was notified by Marine Safety Unit Port Arthur of a mystery slick observed roughly 10 nautical miles S of Cameron Parish Louisiana.  The location was reported as West Cameron Block 73.  The source of the release was unknown, but was reported as a silver sheen 300 yds wide by 6 miles long."
8138,"2009-10-29","Humble Canal Oil Spill","Paradis, Louisiana",29.8569,-90.4585,"Oil","","CRUDE OIL",NA,NA,NA,NA,NA,NA,2,"On Thursday, 29 October 2009, the regional NOAA Scientific Support Coordinator was notified by USCG Sector New Orleans of a small oil spill from an unknown source near the Humble Canal in SE Louisiana.  This location is near Paradis, Louisiana.  The USCG has responded on-scene to investigate.  Heaviest impact initially observed is in a vegetated freshwater marsh, but the source had still not been identified.  NOAA provided consultation as to response strategies and will continue to coordinate with the USCG."
8118,"2009-10-01","Mystery Spill Ship Shoal Block 118 ","Gulf of Mexico",28.8139,-90.8719,"Oil","Mystery Substance","UNK OIL",NA,NA,NA,NA,NA,NA,4,"At 0710 hrs (local time) on 1 October 2009, a mystery slick was observed 18 miles S of the Isles Dernieres.  The slick was reported as a 1 x 3 miles “dark oil” orientated from the SE to the NW and moving NW.  USCG MSU Morgan City has requested a trajectory analysis."
8106,"2009-09-28","M/T Eagle Tuscon grounding","MM3 Miss. R",29.1932,-89.2675,"Oil","Grounding","CRUDE OIL",NA,NA,NA,NA,NA,16000000,6,"Grounded tanker.  No leak.  16 million gallons of Venezuelan crude onboard."
8082,"2009-08-25","Sheen","Grand Isle Block 93",28.5489,-90.0686,"Oil","","UNKNOWN OIL",NA,NA,NA,NA,NA,NA,2,"At 9:00PM local time, the SSC was contacted by USCG MSU Morgan City regarding a sheen offshore in Grand Isle Block 93.  The sheen was reported at 8:06PM local time by a platform as a 10 mile by 2 mile silver sheen.  The platform is located at 28°32'56""N 090°04'07""W.  The USCG has requested a trajectory and estimation of sheen amount."
8079,"2009-08-22","Sabine Block 13","Off Sabine Pass, TX",29.573,-93.819,"Oil","","UNKNOWN OIL",NA,NA,NA,NA,NA,NA,12,"On 22 August, 2009, USCG MSU Port Arthur, TX investigated a small sheen off Sabine Pass, TX.  Originally, a pipeline leak was suspected.  However, the small persistent sheen caused the USCG to believe that a US liberty ship that sunk in the vicinity in 1971 could be the source. NOAA has assisted on the identification of the ship, weather, and trajectory of the sheen. Operations to pump any remaining fuel/oil left on the ship has begun. Updates will be posted as they become available."
8074,"2009-08-15","F/V Blue Diamond Fire","Off Barnegat Inlet, NJ",39.225,-72.882,"Oil","","VESSEL DRIFT AND OIL",NA,NA,NA,NA,NA,10000,3,"F/V on fire and expected to sink.  Location is about 65 nm SE of Barnegat Inlet, NJ.  We are being asked for a vessel trajectory.  Currently the focus is on the SAR with 3 people onboard."
8062,"2009-08-01","Grounded Barges, CTCO 336/358","Texas City Dike, TX",29.3795,-94.8673,"Oil","Grounding","LIGHT CRUDE OIL",NA,NA,NA,NA,NA,40000,5,"At the request of the USCG, the regional NOAA Scientific Support Coordinator investigated the potential oil spill trajectory for two grounded barges near Texas City Light #14  The barges CTCO 336 and 358 are each loaded with a reported 20K gallons of a light crude oil and were being pushed by the tug HENRI CENAC."
8061,"2009-07-26","Eugene Island Pipeline Spill","GOM, LA",28.7211,-90.8675,"Oil","Pipeline","33.7 API GRAVITY CRUDE OIL",NA,NA,NA,1,NA,546000,37,"On Sunday afternoon, 26 July 2009, NOAA was notified of an oil spill 33 miles offshore and 60 miles southwest of Houma, LA that occurred on Saturday afternoon. The leak was from the Eugene Island Pipeline System and approximately 63,000 gallons of oil was released.  Pre-approved dispersant was applied to the heaviest concentrations of the spill. On water recovery was also initiated. NOAA is providing on-going trajectory and weather support. "
8054,"2009-07-22","Green Canyon 645 Mystery Spill","Gulf of Mexico",27.3211,-90.5356,"Oil","Mystery Substance","UNKNOWN OIL (SHEEN)",NA,NA,NA,NA,NA,1500,2,"On Wednesday, 10 July 2009, at 1530 hrs, the NRC received a report of a “mystery sheen” in Green Canyon Block 645 (report number 912389).  USCG Marine Safety Unit Morgan City followed up on the report and asked NOAA to provide a trajectory analysis."
8055,"2009-07-22","Mystery Tarballs, South Padre Island Beaches","Gulf of Mexico, TX",26.1153,-97.1642,"Oil","Mystery Substance","UNKNOWN OIL (TARBALLS AND SHEEN)",NA,NA,NA,NA,NA,NA,21,"NOAA was notified by the Texas General Land Office (TGLO) of tarballs showing up on South Padre Island beaches.  According to TGLO, the oil began washing ashore around daybreak this morning (July 22).  NOAA support has not yet been requested by the USCG."
8050,"2009-07-16","Suspected Pipeline Leak off Marsh Island","Gulf of Mexico, LA",29.4927,-92.0167,"Oil","","UNKNOWN OIL (SHEEN)",NA,NA,NA,NA,NA,1,5,"At 1445 CDT on 16 July 2009, an overflight reported a light sheen 1.5 miles off Marsh Island.  The sheen was described as 2 miles by 15 yards and composed of a light sheen.  The coordinates are 29° 29.56'N by 92° 01.0 'W.  The location of the observed sheen was very near a pipeline, and the pipeline was thought a potential source.  NOAA was requested to provide a trajectory analysis."
8035,"2009-06-23","M/V TRISTAN, Stern Tube Oil","Gulf of Mexico, Galveston, TX ",29.0333,-94.4,"Oil","","STERN TUBE OIL",NA,NA,NA,NA,NA,12,2,"USCG MSU Galveston contacted the regional NOAA SSC related to a release of stern tube oil in the Gulf of Mexico off Galveston, TX.  The M/V TRISTAN reported that oil was observed escaping the stern tube, but no sheen was observed.  The product was identified as HYDROX BIO 68.  Only a small volume was reported lost, 50 litters.  The primary question asked of NOAA was the characterization of the product itself.  "
8029,"2009-05-28","Underwater Platform Spill","approx.170 miles offshore",26.6983,-92.6283,"Oil","","46% DRILLING MUD/OIL",NA,NA,NA,NA,NA,223,5,"On the morning of May 28, 2009, NOAA ERD was contacted by MSU Port Arthur regarding a spill from a platform approximately 170 miles offshore.  At 0300 on May 28, 2009, approximately 223 bbls of 46% drilling mud/oil leaked from a pipe at a depth of 5570 feet beneath the water's surface.  No visible evidence has been seen on the surface.  "
8027,"2009-05-27","CSX Railroad Derailment","Green Mountain, NC",35.9936944444444,-82.2593333333333,"Chemical","","NO RELEASE REPORTED AT THIS TIME, HOWEVER, DERAILED CARS CONTAINED ALCOHOL, MOLTEN SULFER, PETROLEUM LUBE OIL AND POSSIBLE LIQUID PETROLEUM GAS.",NA,NA,NA,NA,NA,NA,1,"SSC received telephone notification at 0830 from USEPA Region 4 concerning a train derailment.  Based on the NRC Report #906758 the train derailment involved 15-30 cars.  Incident took place on 27-May-09 at approximately 0530 local time.Due to unknown reasons 2 freight trains derailed into the North Toe River.  Some of the cars contained hazardous materials. No release reported at this time, however, derailed cars contained alcohol, molten sulfer, petroleum lube oil and possible liquid petroleum gas.  Response personnel on route. No technical assistence requested from NOAA at this time.  EPA emergency responders will provide additional information once on-scene. "
8020,"2009-05-12","Hillcorp Energy Oil Spill","Venice, LA",29.2344,-89.3922,"Oil","Pipeline","CRUDE OIL",NA,NA,NA,NA,NA,840,1,"On 12 May 2009, the regional NOAA Scientific Support Coordinator (SSC) was notified of a crude oil spill in Venice, Louisiana.  The USCG reported that 20 bbls of oil was lost into an adjacent marsh from a pipe failure during a pressure test.  The oil is contained in a small pond and fringe marsh area immediately adjacent to the facility.  The USCG requested that we assess the potential use of in-situ burning to mitigate the spill."
8002,"2009-04-01","Diversified Environmental Services","Tampa Bay, FL",27.9295,-82.4281,"Oil","Collision","WASTE OIL",1,1,NA,NA,NA,5000,4,"At 1130local, April 1, 2009, as a result of a collision while docking, roughly 2300gal (estimate as of noon, 2Apr09)) of waste oil (slops) was discharged from a barge owned by Diversified Environmental Services, Inc., into McKay Bay, a secondary bay of Tampa Bay, FL.  Location of the spill was at the ""Shrimp Docks"" on the southwest side of the 22nd St. Causeway.  The majority of the spill was apparently contained in the immediate vicinity of the dockside facility by the responsible party, since they are also an oil spill cleanup contractor whose HQ is at the dock where the oil was discharged.  The collision opened a 2 foot long gash in the port forward quarter of the barge, puncturing one of the barges tanks.  It is a single skin barge.  NOAA ERD was apparently not notified, and the SSC learned of it through ARD personnel at 1850 local, 1Apr09, although the earliest reports indicated the spill was less than 1000 gallons and contained.  A site visit on 2Apr09 by the SSCr in St. Petersburg collected further information."
8000,"2009-03-23","Redoubt Volcano eruption","Cook Inlet, Alaska",60.5,-152.7,"Oil","","COOK INLET CRUDE OIL",NA,NA,NA,NA,NA,6216000,25,"Redoubt Volcano, intermittently active since January and approximately 100 nm SW of Anchorage on the west side of Cook Inlet, resumed its activity late Sunday night and  early Monday morning, March 22 & 23, with five explosive eruptions.  These eruptions caused lahars, extensive fllooding, and mud flows around the Drift River Tank Farm, where oil from the Cook Inlet fields is temporarily stored prior to shipping out aboard tankers.    Currently, two of the four active tanks have 74,000 bbls of oil apiece. At 7:30 PM on March 23rd, ADEC and USCG conducted an over-flight to determine any potential threat to the tank farm and related facilities at the Drift River Terminal.  They observed extensive flooding to the area with mud flows to a depth of six feet in the area of the runway and ballast tank, but no significant penetration of the 18 to 20 foot high teritiary containment berm around the tank farm.  No oil or hazardous substance releases have been reported at this time.  Cook Inlet Pipeline Company, operator of the tank farm, is planning on-the-ground evaluation today of the teritiary berms, pumps, and other equipment and facilities necessary for the operation of the tank farm.   The Alaska Volcano Observatory is predicting additional explosive activity of the volcano in the near future, which combined with the extensive amount of snow and ice on the flanks of Redoubt could cause additional significant flooding and mud flows towards the Drift River Tank Farm.    The Coast Guard has asked the NOAA SSC to keep fully abreast of the situation and to participate in conference calls among the CG, the state, the tank farm operator and others.         The last  major explosive eruption of Redoubt volcano occurred on April 4.  It was the largest eruption, during this sequence,  and produced the largest lahar to date, completely encircling the Drift River Tank Farm (DRTF).    None of the mud or water, however, penetrated the large dikes around the facility.   As an additional safety precaution, Chevron and Cook Inlet Pipeline decided to completely shut in the  DRTF and proceeded to draw down the oil in the two active storage tanks to minimal levels.    To achieve greater tank stability, 30,000 Bbls of fresh water was added to each of the two active tanks.        With no eruptions since April 4 and dome building in the volcano's throat dramatically decreasing, the Alaska Volcano Observatory (AVO) decided to downgrade the threat level of the volcano from orange to yellow on June 29, 2009.   "
7996,"2009-03-19","Mystery Slick, Grand Isle Block 43","Gulf of Mexico, LA",29.0008,-89.8589,"Oil","Mystery Substance","UNKNOWN OIL (SHEEN)",NA,NA,NA,NA,NA,NA,1,"On 19 March 2008, NOAA was notified of a 4-mile long slick in the Gulf of Mexico off Grand Isle LA.  The source of the release is unknown.  USCG requested a trajectory analysis, and such was provided by the Emergency Response Division’s Home Team in Seattle WA."
7989,"2009-03-06","Tanker Vessel SKS SATILLA","GOM, off Galveston, TX",28.595,-93.8583,"Oil","","CRUDE OIL",NA,NA,NA,NA,NA,NA,27,"On March 6, 2009, the SKS SATILLA, a 900-ft Norwegian flagged tank ship carrying approximately 130K MT of crude oil, reported listing 8 degrees and taking on water about 65-miles offshore of Galveston TX.   No known cause as of this posting.  The USCG is responding and has initially requested NOAA provide a potential trajectory analysis and natural resources at risk assessment.  (photo courtesy of USCG)"
7987,"2009-03-03","T/V Minerva Iris Grounding","Galveston Bay, TX",29.4628,-94.851,"Oil","","CRUDE OIL",NA,NA,NA,NA,NA,25200000,4,"At 1037 CST, in Galveston Bay Texas, the T/V Minerva grounded in the shipping channel.  The vessel is reported to have 600,000 bbls of crude oil onboard.  There is not spill at this time.  The shipping channel has been closed until the vessel can be moved."
7981,"2009-02-19","Cygnet Ohio Pipeline spill","Portage River, Ohio",41.2333,-83.65,"Oil","Pipeline","CRUDE OIL",NA,NA,NA,NA,NA,25200,6,"On Wednesday, Feb. 18, 2009 at 1700 CST a pipeline mishap resulted in about 600 bbls of crude oil being spilled into the Rocky Ford Creek in Cygnet, Oh.   EPA is the FOSC and asked us for river flow information.  Booming efforts to hold the oil in the creek failed and the oil has entered the Portage River."
7976,"2009-02-15","Tank Failure and Oil Spill","Near Vinton, LA",30.1462,-93.5988,"Oil","","CRUDE OIL",NA,NA,NA,NA,NA,1680,2,"On Sunday, 15 February 2009, the regional NOAA Scientific Support Coordinator (SSC) was notified of a failure at a tank battery near Vinton, Louisiana (NRC Report Number 897549).  The cause of the release is under investigation, but may be related to a valve and failure in secondary containment.  The RP reported 25 bbls of crude oil released.  This value was updated to 40 bbls of crude oil and 180 bbls of brine water (production or formation water) when the USCG arrived on-scene."
7975,"2009-02-14","Mystery Sheen West Delta Block 94","Gulf of Mexico, Offshore LA",28.6017,-89.9161,"Oil","","UNKNOWN OIL (SHEEN)",NA,NA,NA,NA,NA,NA,3,"A 1000-foot x 8-mile sheen was observed in the Gulf of Mexico at 1:30 PM (local time), 14 February 2009.  The sheen was characterized as 99% silver and 1% slightly colored (rainbow).  The oil type is currently unknown as is the source.  The reported position was 28° 36’ 06” N Lat. 089° 54’ 58” W Long.  This position places the slick roughly 50 miles offshore of Grand Isle, Louisiana.  USCG Marine Safety Unit Morgan City has requested that NOAA provide a trajectory analysis. Associated NRC report number is 897513."
7973,"2009-02-12","Bay Marchand Block 1, Oil Spill","Gulf of Mexico, LA",29.1031,-90.1589,"Oil","","SUSPECTED CRUDE OIL RELEASE",NA,NA,NA,NA,NA,NA,4,"On the evening of 12 February 2009, USCG Marine Safety Unit Morgan City notified the regional NOAA Scientific Support Coordinator of a 5-foot x 1000-foot bearably discernable sheen observed in Louisiana state waters.  The time of the observation was roughly 4:30 PM (local time).  The reported position was 29° 06’ 11” N Lat. 090° 09’ 32” W Long.  This position places the slick approximately 1 nautical mile offshore of Fourchon Beach at Bay Champagne.  The suspected RP doesn’t, at present, know the source, but will investigate at first light if weather conditions allow.  Associated NRC report number is 897359.  NOAA provided a trajectory analysis for the observed slick and also an analysis should the discharge volume and the source oil be more persistent than initially indicted."
7971,"2009-02-12","South Pass Block 27, Oil Spill","GOM, Louisiana Coast",28.9772,-89.3158,"Oil","","SUSPECTED CRUDE OIL RELEASE",NA,NA,NA,NA,NA,NA,7,"Overflight spotted a slick near a facility in South Pass Block 38.  USCG Sector New Orleans requested a trajectory analysis (NRC Report 897271).  "
7970,"2009-02-09","Mystery Spill, NRC 896969","Black Bay, LA",29.5331,-89.4847,"Oil","Mystery Substance","UNK OIL",NA,NA,NA,NA,NA,NA,0,"The regional NOAA Scientific Support Coordinator was notified by USCG Sector New Orleans of a mystery slick in the Black Bay area.  A USCG helicopter overflight at 1700 hrs confirmed the presence of a small slick roughly 0.25 x 0.25 miles in size composed of silver sheen with spots of dark oil.  The initial reported location was 29° 31’ 59” N Lat. 089° 29’ 05” W Long at 10:43 (local time) on 9 February 2009.  This position places the slick roughly in Black Bay, 13 miles NE of Nairn and more than 15 miles NW of Breton Island.  USCG Sector New Orleans requested a trajectory analysis."
7966,"2009-02-08","Caterpillar Facility","Joliet, IL (Des Plaines River)",41.4831,-88.1369,"Oil","","WASTE OIL",NA,NA,NA,NA,NA,70000,3,"The Caterpillar Company in Joliet, Il reported a release of 70,000 gallons of waste oil and other waste products into the Des Plaines River.  The USCG received a report via the NRC at 1200 CST.  Apparently a holding facility overflowed allowing an estimated (by the facility) of 10% to sheet-flow over the ground into the river. The time of this overflow is unknown at this writing.  Reports indicate sheening and “gray clumps” as far as 6 miles downriver (1430 CST)."
7964,"2009-02-01","South Marsh Block 243 Oil Spill","Gulf of Mexico, LA",29.1989,-91.9186,"Oil","Mystery Substance","SUSPECTED CRUDE OIL RELEASE",NA,NA,NA,NA,NA,NA,4,"Shortly after noon (local time) on 1 Feb. 2009 (Super Bowl Sunday), the NOAA HAZMAT Duty Officer notified the regional Scientific Support Coordinator (SSC) of a request for support from USCG Marine Safety Unit Morgan City, LA.  The MSU was notified of a reported observed slick some 20 miles off Marsh Island in the vicinity of South Marsh Block 243.  The observed slick was reported as 1 x 6 miles in size an estimated by the observer as 600 bbls of crude oil (note this value was an estimate only).  No additional information is known at this time other than the suspected source is thought to be a pipeline failure.  "
7963,"2009-01-30","Tri-Ram #2 Spill","Portland, CT",41.5728,-72.6466,"Oil","","#2 OIL",NA,NA,NA,NA,NA,6000,13,"The SSC was notified by the USCG Sector LIS at 0820 of a #2 oil release into the Connecticut River near Portland, CT at the Tr-Ramp facility. The release came from a storage tank that had a faulty check valve on a pump. Approximately 6,000 gallons of oil leaked into the secondary containment. Of that, an estimated half made its way into the CT River through a storm drain. The release may have started over a week ago and was not noticed until today. The operator noticed that they went through about a months worth of oil in 10 days. That's when they went to inspect the tank and discovered the oil pool. There is snow covering the ground and the river is frozen solid. The USCG requested trajectory information and recommendations on oil under ice response actions."
7957,"2009-01-22","Barge RTC 150","Western Long Island Sound, NY",40.8483,-73.7563,"Oil","Grounding","#2 HEATING OIL",NA,NA,NA,NA,NA,5901714,14,"At 1438R, TUG MEREDITH C. REINAUER with loaded Barge RTC 150 ran aground.  The Barge hit bottom near Execution Rocks, NY.  The barge was loaded with 140,517 bbls (5,901,714 gals) of home heating oil.  The barge is taking on water, but not discharging any oil att.  The barge is double hulled. The barge is at anchor approx 1/2 nm NE of Hart Island, NY."
7955,"2009-01-20","M/V GENMAR PROGRESS","Gulf of Mexico, Offshore Galveston, TX",28.5617,-94.04,"Oil","","VERY LIGHT ARBIAN CRUDE OIL",NA,NA,NA,NA,NA,NA,6,"Monday night (19 Jan. 2009), USCG MSU Galveston received a report (NRC# 895253) of a 400m x 400m sheen in the offshore lightering zone, (lat/long: 28-33.7N/094-02.4W).  This position is approximately 70 miles south of Galveston and 30 miles north of the Flower Garden Banks National Marine Sanctuary."
7954,"2009-01-19","Texas Petroleum Pipeline Spill","SW of Kaplin, LA",29.8833,-92.4167,"Oil","Pipeline","CRUDE OIL AND PRODUCTION WATER",NA,NA,NA,NA,NA,200,11,"On 19 Jan. 2009 (MLK Holiday), the regional NOAA Scientific Support Coordinator was notified of a spill reported in a marsh SW of Kaplan, Louisiana.  The initial report stated that crude oil and production water (high brine content formation water) was released from a pipeline into a marsh."
7948,"2009-01-11","Leaking Cason, Bay Marchand","Gulf of Mexico, LA  ",29.1061,-90.1508,"Oil","","CRUDE OIL",NA,NA,NA,NA,NA,1,3,"The USCG notified NOAA of an incident reported as leak from a cason at a well located at 29° 06’ 22” N Lat. 090° 09’ 03” W Long.  This location is approximately 1 mile S of the Fourchon Beach area in the Gulf of Mexico.  The reported release was less than 1 gallon (details of any rate of release are unknown at present).  NOAA was asked to provide a trajectory analysis for planning purposes should the situation worsen."
7947,"2009-01-11","Mystery Release, South Timbalier 23","Gulf of Mexico, LA",29.0653,-90.0833,"Oil","","SUSPECTED TO BE CONDENSATE CRUDE OIL AND GAS",NA,NA,NA,NA,NA,NA,5,"On Sunday Evening, 11 Jan. 2009, the regional NOAA Scientific Support Coordinator was notified of a mystery sheen and bubbling source or release in the Gulf of Mexico off South Louisiana.  The USCG as requested a trajectory analysis.  The suspected source may be a leaking pipeline."
7946,"2009-01-08","Mystery Slick","GOM, Off Belle Pass, LA",29.0203,-90.1706,"Oil","","SUSPECTED TO BE CONDENSATE CRUDE OIL",NA,NA,NA,NA,NA,NA,3,"On Thursday evening, 8 Jan. 2009, NOAA was notified of a mystery slick some 5 miles off Belle Pass, LA in the Gulf of Mexico by USCG Sector Morgan City. The observed source is thought to be a leaking pipeline since gas bubbling was observed at the source."
7941,"2008-12-12","Mystery Slick, Vermillion Block 29","Gulf of Mexico, off LA Coast",29.4733,-92.2361,"Oil","Mystery Substance","SUSPECTED CRUDE OIL RELEASE",NA,NA,NA,NA,NA,NA,5,"Shortly after noon (local time) on Friday, 12 Dec. 2008, NOAA was notified of a slick from an unknown source off the Louisiana Coast.  A passing aircraft reported a 0.25 x 2 mile dark slick some 4 to 5 miles offshore in the vicinity of Vermillion Block 29.  The USCG requested a trajectory analysis.   "
7942,"2008-12-12","Tug HOUSTON Tow Grounding","ICW near E Matagorda Bay, TX",28.7625,-95.6552,"Oil","Grounding","LIGHT CYCLE OIL",NA,NA,NA,NA,NA,2013354,8,"At approximately 1:00 PM on Friday, 12 Dec. 2008, NOAA was notified of a grounded barge tow in the ICW at MM 421.  The two barges being pushed by the Tug HOUSTON are carrying 47,937 bbls of Light Cycle Oil.  The USCG requested a trajectory analysis and RAR.   "
7939,"2008-12-08","Platform A","Santa Barbara Channel, CA",34.3319,-119.613,"Oil","","CRUDE OIL",1,NA,NA,NA,NA,1134,9,"At approximately 0700hrs (local time) on 07DEC2008, approximately 27bbls of crude oil was released from a failed pump on Platform A (34deg 19'55""N, 119deg 36'45""W) in the Santa Barbara Channel.  CA OSPR and the Channel Islands NMS notified the NOAA SSC and requested trajectory support.  "
7931,"2008-11-14","Flowline Incident, Near Dickerson Bayou","Chambers County, TX",29.4939,-94.9681,"Oil","Pipeline","CRUDE OIL",1,1,NA,NA,NA,210,1,"On the evening of 14 Nov. 2008, MSU Galveston notified the NOAA Scientific Support Coordinator of an oil spill near Dickerson Bayou, Cambers County, Texas.  The USCG reports that 5 bbls may have entered the adjacent ditch and maybe 1 bbl escaped into the waterway."
7927,"2008-11-08","Grand Isle Block 54 Oil Spill","Gulf of Mexico, LA",28.9269,-89.9447,"Oil","","CRUDE OIL",NA,NA,NA,NA,NA,NA,14,"On Saturday Evening, 8 Nov. 2008, the NOAA HAZMAT Duty Officer was notified by USCG MSU Morgan City of a release from an offshore wellhead.  The cause was unknown at the time of the notification, but may be associated with a wellhead casing or repairs to a casing.  The USCG requested a trajectory analysis."
7924,"2008-11-06","Wellhead Failure and Oil Spill","Turtle Bay, South LA",29.5292,-90.1297,"Oil","","CRUDE OIL",NA,NA,NA,NA,NA,210,8,"On 6 Nov. 2008, the USCG notified the regional NOAA Scientific Support Coordinator of an oil spill in South Louisiana.  A half inch nipple between the casing valve and check valve broke from an oil producing well resulting in oil flowing free from the wellhead.  The source was secured at 0127 hrs (local time).  The discharged amount is unknown, but suspected to be small since the well only produces 4 to 5 bbls per day."
7920,"2008-11-02","LIL SUSAN S Grounding","Bolivar, Texas",29.3723,-94.7837,"Oil","Grounding","LIGHT CYCLE OIL",NA,NA,NA,NA,NA,NA,10,"On Sunday evening, 2 Nov. 2008, the Tug LIL SUSAN S was reported to have grounded two barges in tow near Light 20 in Bolivar Roads, TX.  The reported cargo is “light cycle oil.”  The USCG contacted the NOAA Scientific Support Coordinator at 1930 hrs the same evening and requested tidal information, natural resources at risk information, and a trajectory analysis should there be a release.   "
7916,"2008-10-28","Mystery Sheen off of Barataria Bay","Gulf of Mexico, LA",29.0008,-89.8586,"Oil","","OIL",NA,NA,NA,NA,NA,NA,3,"On October 28, 2008, ERD was notified of a mystery sheen located approximately 20 miles offshore of Barataria Bay.  The sheen was reported as silvery and approximately 2 miles in length.  "
7913,"2008-10-24","Mystery Slick, S of White Lake","Gulf of Mexico, LA",29.5333,-92.4183,"Oil","Mystery Substance","UNKNOWN OIL (SHEEN)",NA,NA,NA,NA,NA,NA,2,"On Friday afternoon, 24 Oct. 2008, the Home Team in Seattle WA was notified of a small mystery spill in the Gulf of Mexico.  A 700 yd. by 70 yd. rainbow sheen was reported at 1418 (local time) at location:  29°32'0""N--092°25'06""W. That location is S of White Lake LA, about 1.5 miles offshore, and about 25 miles west of Marsh Island.  A trajectory was requested. "
7906,"2008-10-11","Mystery Sheen, off Timbalier Bay","GOM, Louisiana Coast",28.9455,-90.3658,"Oil","","UNKNOWN OIL (SHEEN)",NA,NA,NA,NA,NA,28,4,"At 0725 hrs (local time) on 11 Oct. 2008, a 5 mile long slick composed of silver sheen was observed approximately 7 miles south of Timbalier Bay off the coast of Louisiana.  The slick was reported at position 28° 56.73’ N Lat. 090° 21.95’ W Long. and being some 100 yards wide with continuous coverage.  It is not know if the reported position is the leading edge or a central point for reference.  The observer reported to the NRC that the estimated volume was 28.4 gallons (we assume this was based on a sheen calculation)."
7904,"2008-10-08","Grounded Barge, MM329 ICW","Gilchrist, Texas",29.5185,-94.5057,"Oil","Grounding","LIGHT CYSLE OIL",NA,NA,NA,NA,NA,26000,8,"On the evening of 8 October 2008, USCG MSU Galveston contacted the regional NOAA Scientific Support Coordinator to request support for a grounded red flag barge carrying 23,000 gallons of Light Cycle Oil.  The reported location was 29° 31.11’ N Lat. 094° 30.34’ W Long.  This position places the grounded barge in the ICW at Rollover Pass on the Bolivar Peninsula.  The closest city is Gilchrist, TX.   "
7903,"2008-10-08","Tug Twilite","Wood River, SW Alaska",59.27,-158.583,"Oil","Grounding","GASOLINE, LUBE OIL",NA,NA,NA,NA,NA,1350,14,"The Tug Twilite grounded approximately 25 miles up the Wood River from Dillingham, AK late on 07Oct2008 and is reported to contain 1,000 gallons of gasoline and 300-350 gallons of lube oil.  No release has been reported and transfer operations are being planned.  Sector Anchorage has requested NOAA Wx and tide support."
